action_canonical_key,action_index,action_type,actor,actor_update_dropped,actor_update_keep,actor_update_margin_threshold,actor_update_support_mode,actor_update_topk,advantage_normalized,advantage_raw,behavior_temperature,checkpoint_path,checkpoint_sha256,clip_eps,config_key,config_key_label,config_path,delta_clip,delta_clip_coef,delta_l2_coef,delta_needed_to_flip_top1,delta_support_margin_threshold,delta_support_mode,delta_support_topk,entropy_coef,episode_id,final_rank,iteration,legal_count,low_rank_flip_penalty_coef,low_rank_flip_topk,lr,old_log_prob,old_value,opponent_mode,outside_support_delta_mode,pilot_config_id,prior_top1_margin_to_second,prior_top1_prob,ratio_mode,rerun_config_id,return,reward,rule_kl_coef,rule_score_scale,rule_score_scale_version,selected_is_prior_top1,selected_prior_prob,selected_prior_rank,source_config_id,step_index,support_policy_mode,teacher_best_action_canonical_key,teacher_best_action_index,teacher_best_prior_rank,teacher_confidence,teacher_confidence_entropy_pass,teacher_confidence_gate,teacher_confidence_gate_keep,teacher_confidence_margin_pass,teacher_confidence_prior_agree_pass,teacher_contract_version,teacher_entropy,teacher_entropy_max,teacher_margin_min,teacher_margin_top1_to_second,teacher_prior_agree,teacher_prior_agree_min,teacher_prior_topk_action_indices_json,teacher_prior_topk_actions_json,teacher_prior_topk_logits_json,teacher_rule_top1_rank,teacher_source,teacher_target_type,teacher_temperature,teacher_topk,teacher_topk_probs_json,teacher_topk_row_valid,teacher_topk_scores_json,teacher_version,terminal_reward,topk_ranking_aux_coef,topk_ranking_aux_mode,topk_ranking_k,update_epochs,weak_margin_flip_penalty_coef,weak_margin_threshold
0|tile=11|consumed=|from=-1|flags=1,1,0,0,False,True,0.75,topk,3,-0.7957839369773865,0.10330545157194138,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.000999927520752,0.75,topk,3,0.01,2e66b0fa,2,0,11,0.0,3,0.005,-1.3408650159835815,-0.2131396234035492,rulebase,zero,0,3.000999927520752,0.6688328385353088,tempered_current_logits,0,-0.10983417183160782,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,False,0.03326594829559326,2,93,64,support-only-topk,0|tile=19|consumed=|from=-1|flags=0,0,1,0.9738144594820997,True,False,True,True,True,keqingrl_topk_teacher_v1,0.02876775711774826,1000000000.0,0.0,6.088353157043457,True,0.0,"[0,1,2]","[""0|tile=19|consumed=|from=-1|flags=0"",""0|tile=11|consumed=|from=-1|flags=1"",""0|tile=12|consumed=|from=-1|flags=0""]","[0.0,-3.00099993,-3.00200009]",1.0,mortal-action-q,topk_distribution,1.0,3,"[0.99600768,0.00173224,0.00226008]",True,"[-2.92291665,-9.2772541,-9.01126957]",mortal_action_teacher_v1,0.0,1.0,teacher-ce,3,3,0.0,0.75
0|tile=30|consumed=|from=-1|flags=0,10,0,0,False,True,0.75,topk,3,-0.7547775506973267,0.12654443085193634,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,2e66b0fa,2,0,11,0.0,3,0.005,-0.7407540678977966,-0.23005138337612152,rulebase,zero,0,3.0,0.6686112284660339,tempered_current_logits,0,-0.10350695252418518,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,True,0.6686112284660339,1,93,80,support-only-topk,0|tile=30|consumed=|from=-1|flags=0,10,1,0.866195812790777,True,False,True,True,True,keqingrl_topk_teacher_v1,0.14699892699718475,1000000000.0,0.0,3.5991106033325195,True,0.0,"[10,0,1]","[""0|tile=30|consumed=|from=-1|flags=0"",""0|tile=19|consumed=|from=-1|flags=0"",""0|tile=12|consumed=|from=-1|flags=0""]","[0.0,-3.0,-3.00099993]",1.0,mortal-action-q,topk_distribution,1.0,3,"[0.96973342,0.0265203,0.00374629]",True,"[0.3097294,-3.28938127,-5.24652529]",mortal_action_teacher_v1,0.0,1.0,teacher-ce,3,3,0.0,0.75
0|tile=12|consumed=|from=-1|flags=0,2,0,0,False,True,0.75,topk,3,-0.6703563332557678,0.17438718676567078,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.002000093460083,0.75,topk,3,0.01,2e66b0fa,2,0,11,0.0,3,0.005,-1.341065764427185,-0.2691747844219208,rulebase,zero,0,3.000999927520752,0.6688328385353088,tempered_current_logits,0,-0.09478759765625,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,False,0.03323269262909889,3,93,96,support-only-topk,0|tile=0|consumed=|from=-1|flags=1,0,1,0.9833132973781629,True,False,True,True,True,keqingrl_topk_teacher_v1,0.018332216888666153,1000000000.0,0.0,6.317087173461914,True,0.0,"[0,1,2]","[""0|tile=0|consumed=|from=-1|flags=1"",""0|tile=19|consumed=|from=-1|flags=0"",""0|tile=12|consumed=|from=-1|flags=0""]","[0.0,-3.00099993,-3.00200009]",1.0,mortal-action-q,topk_distribution,1.0,3,"[0.9975853,0.00180084,0.00061387]",True,"[-0.37537932,-6.69246674,-7.76868153]",mortal_action_teacher_v1,0.0,1.0,teacher-ce,3,3,0.0,0.75
0|tile=0|consumed=|from=-1|flags=0,0,0,0,False,True,0.75,topk,3,-0.7612059712409973,0.1229013204574585,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.000999927520752,0.75,topk,3,0.01,2e66b0fa,2,0,11,0.0,3,0.005,-0.740661084651947,-0.21154384315013885,rulebase,zero,0,3.000999927520752,0.6688328385353088,tempered_current_logits,0,-0.08864252269268036,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,True,0.6688328385353088,1,93,112,support-only-topk,0|tile=0|consumed=|from=-1|flags=0,0,1,0.9710535470876843,True,False,True,True,True,keqingrl_topk_teacher_v1,0.031800929456949234,1000000000.0,0.0,5.35753870010376,True,0.0,"[0,1,2]","[""0|tile=0|consumed=|from=-1|flags=0"",""0|tile=19|consumed=|from=-1|flags=0"",""0|tile=22|consumed=|from=-1|flags=0""]","[0.0,-3.00099993,-3.00200009]",1.0,mortal-action-q,topk_distribution,1.0,3,"[0.99510193,0.00468941,0.00020863]",True,"[-0.3240608,-5.68159962,-8.79407883]",mortal_action_teacher_v1,0.0,1.0,teacher-ce,3,3,0.0,0.75
0|tile=19|consumed=|from=-1|flags=0,0,0,0,False,True,0.75,topk,3,-0.7295673489570618,0.14083139598369598,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.000999927520752,0.75,topk,3,0.01,2e66b0fa,2,0,10,0.0,3,0.005,-0.7406227588653564,-0.22243234515190125,rulebase,zero,0,3.000999927520752,0.6916345357894897,tempered_current_logits,0,-0.08160094916820526,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,True,0.6916345357894897,1,93,128,support-only-topk,0|tile=19|consumed=|from=-1|flags=0,0,1,0.9797398087833237,True,False,True,True,True,keqingrl_topk_teacher_v1,0.02225809544324875,1000000000.0,0.0,6.242833137512207,True,0.0,"[0,1,2]","[""0|tile=19|consumed=|from=-1|flags=0"",""0|tile=22|consumed=|from=-1|flags=0"",""0|tile=5|consumed=|from=-1|flags=0""]","[0.0,-3.00099993,-3.00200009]",1.0,mortal-action-q,topk_distribution,1.0,3,"[0.99701667,0.0010448,0.00193854]",True,"[0.51212758,-6.34881115,-5.73070574]",mortal_action_teacher_v1,0.0,1.0,teacher-ce,3,3,0.0,0.75
0|tile=22|consumed=|from=-1|flags=0,0,0,0,False,True,0.75,topk,3,-0.7319637537002563,0.1394733190536499,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,2e66b0fa,2,0,10,0.0,3,0.005,-1.340776801109314,-0.21410061419010162,rulebase,zero,0,3.0,0.6914684772491455,tempered_current_logits,0,-0.07462729513645172,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,False,0.034426186233758926,2,93,144,support-only-topk,0|tile=8|consumed=|from=-1|flags=0,7,1,0.8857148945271114,True,False,True,True,True,keqingrl_topk_teacher_v1,0.12555502355098724,1000000000.0,0.0,4.221559047698975,True,0.0,"[7,0,1]","[""0|tile=8|consumed=|from=-1|flags=0"",""0|tile=22|consumed=|from=-1|flags=0"",""0|tile=5|consumed=|from=-1|flags=0""]","[0.0,-3.0,-3.00099993]",1.0,mortal-action-q,topk_distribution,1.0,3,"[0.97682536,0.00883905,0.01433564]",True,"[0.37229234,-4.33283615,-3.84926677]",mortal_action_teacher_v1,0.0,1.0,teacher-ce,3,3,0.0,0.75
1|tile=16|consumed=|from=-1|flags=3,12,1,0,False,True,0.75,topk,3,-0.7358577847480774,0.13726653158664703,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,2.01200008392334,0.75,topk,3,0.01,2e66b0fa,2,0,13,0.0,3,0.005,-1.1987965106964111,-0.20503050088882446,rulebase,zero,0,2.01200008392334,0.5957168340682983,tempered_current_logits,0,-0.06776396930217743,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,False,0.07965981960296631,2,93,160,support-only-topk,1|tile=24|consumed=|from=-1|flags=2,11,1,0.9927936200835671,True,False,True,True,True,keqingrl_topk_teacher_v1,0.007917017675936222,1000000000.0,0.0,7.501530170440674,True,0.0,"[11,0,1]","[""1|tile=24|consumed=|from=-1|flags=2"",""0|tile=22|consumed=|from=-1|flags=0"",""0|tile=5|consumed=|from=-1|flags=0""]","[0.0,-3.0,-3.00099993]",1.0,mortal-action-q,topk_distribution,1.0,3,"[0.99908674,0.00036148,0.00055173]",True,"[0.1648435,-7.75955534,-7.33668661]",mortal_action_teacher_v1,0.0,1.0,teacher-ce,3,3,0.0,0.75
0|tile=20|consumed=|from=-1|flags=1,0,0,0,False,True,0.75,topk,3,-0.6882076263427734,0.16427059471607208,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,0.0,0.75,topk,3,0.01,2e66b0fa,2,0,1,0.0,3,0.005,0.0,-0.2238210290670395,rulebase,zero,0,0.0,1.0,tempered_current_logits,0,-0.05955043435096741,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,True,1.0,1,93,176,support-only-topk,0|tile=20|consumed=|from=-1|flags=1,0,1,0.0,True,False,False,True,True,keqingrl_topk_teacher_v1,1.0986123085021973,1000000000.0,0.0,0.0,True,0.0,"[0,0,0]","[""0|tile=20|consumed=|from=-1|flags=1"",""0|tile=20|consumed=|from=-1|flags=1"",""0|tile=20|consumed=|from=-1|flags=1""]","[0.0,0.0,0.0]",1.0,mortal-action-q,topk_distribution,1.0,3,"[0.33333334,0.33333334,0.33333334]",False,"[0.0,0.0,0.0]",mortal_action_teacher_v1,0.0,1.0,teacher-ce,3,3,0.0,0.75
0|tile=15|consumed=|from=-1|flags=1,0,0,0,False,True,0.75,topk,3,-0.6827812790870667,0.16734579205513,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,0.0,0.75,topk,3,0.01,2e66b0fa,2,0,1,0.0,3,0.005,0.0,-0.21852894127368927,rulebase,zero,0,0.0,1.0,tempered_current_logits,0,-0.051183149218559265,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,True,1.0,1,93,192,support-only-topk,0|tile=15|consumed=|from=-1|flags=1,0,1,0.0,True,False,False,True,True,keqingrl_topk_teacher_v1,1.0986123085021973,1000000000.0,0.0,0.0,True,0.0,"[0,0,0]","[""0|tile=15|consumed=|from=-1|flags=1"",""0|tile=15|consumed=|from=-1|flags=1"",""0|tile=15|consumed=|from=-1|flags=1""]","[0.0,0.0,0.0]",1.0,mortal-action-q,topk_distribution,1.0,3,"[0.33333334,0.33333334,0.33333334]",False,"[0.0,0.0,0.0]",mortal_action_teacher_v1,0.0,1.0,teacher-ce,3,3,0.0,0.75
0|tile=18|consumed=|from=-1|flags=1,0,0,0,False,True,0.75,topk,3,-0.6333175897598267,0.19537761807441711,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,0.0,0.75,topk,3,0.01,2e66b0fa,2,0,1,0.0,3,0.005,0.0,-0.23679187893867493,rulebase,zero,0,0.0,1.0,tempered_current_logits,0,-0.04141426086425781,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,True,1.0,1,93,208,support-only-topk,0|tile=18|consumed=|from=-1|flags=1,0,1,0.0,True,False,False,True,True,keqingrl_topk_teacher_v1,1.0986123085021973,1000000000.0,0.0,0.0,True,0.0,"[0,0,0]","[""0|tile=18|consumed=|from=-1|flags=1"",""0|tile=18|consumed=|from=-1|flags=1"",""0|tile=18|consumed=|from=-1|flags=1""]","[0.0,0.0,0.0]",1.0,mortal-action-q,topk_distribution,1.0,3,"[0.33333334,0.33333334,0.33333334]",False,"[0.0,0.0,0.0]",mortal_action_teacher_v1,0.0,1.0,teacher-ce,3,3,0.0,0.75
0|tile=27|consumed=|from=-1|flags=1,0,0,0,False,True,0.75,topk,3,-0.7361297607421875,0.13711237907409668,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,0.0,0.75,topk,3,0.01,2e66b0fa,2,0,1,0.0,3,0.005,0.0,-0.17167101800441742,rulebase,zero,0,0.0,1.0,tempered_current_logits,0,-0.03455863893032074,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,True,1.0,1,93,224,support-only-topk,0|tile=27|consumed=|from=-1|flags=1,0,1,0.0,True,False,False,True,True,keqingrl_topk_teacher_v1,1.0986123085021973,1000000000.0,0.0,0.0,True,0.0,"[0,0,0]","[""0|tile=27|consumed=|from=-1|flags=1"",""0|tile=27|consumed=|from=-1|flags=1"",""0|tile=27|consumed=|from=-1|flags=1""]","[0.0,0.0,0.0]",1.0,mortal-action-q,topk_distribution,1.0,3,"[0.33333334,0.33333334,0.33333334]",False,"[0.0,0.0,0.0]",mortal_action_teacher_v1,0.0,1.0,teacher-ce,3,3,0.0,0.75
0|tile=10|consumed=|from=-1|flags=1,0,0,0,False,True,0.75,topk,3,-0.6549440622329712,0.18312156200408936,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,0.0,0.75,topk,3,0.01,2e66b0fa,2,0,1,0.0,3,0.005,0.0,-0.20852412283420563,rulebase,zero,0,0.0,1.0,tempered_current_logits,0,-0.025402560830116272,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,True,1.0,1,93,240,support-only-topk,0|tile=10|consumed=|from=-1|flags=1,0,1,0.0,True,False,False,True,True,keqingrl_topk_teacher_v1,1.0986123085021973,1000000000.0,0.0,0.0,True,0.0,"[0,0,0]","[""0|tile=10|consumed=|from=-1|flags=1"",""0|tile=10|consumed=|from=-1|flags=1"",""0|tile=10|consumed=|from=-1|flags=1""]","[0.0,0.0,0.0]",1.0,mortal-action-q,topk_distribution,1.0,3,"[0.33333334,0.33333334,0.33333334]",False,"[0.0,0.0,0.0]",mortal_action_teacher_v1,0.0,1.0,teacher-ce,3,3,0.0,0.75
0|tile=19|consumed=|from=-1|flags=1,0,0,0,False,True,0.75,topk,3,-0.528213620185852,0.2549416422843933,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,0.0,0.75,topk,3,0.01,2e66b0fa,2,0,1,0.0,3,0.005,0.0,-0.26759713888168335,rulebase,zero,0,0.0,1.0,tempered_current_logits,0,-0.012655496597290039,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,True,1.0,1,93,256,support-only-topk,0|tile=19|consumed=|from=-1|flags=1,0,1,0.0,True,False,False,True,True,keqingrl_topk_teacher_v1,1.0986123085021973,1000000000.0,0.0,0.0,True,0.0,"[0,0,0]","[""0|tile=19|consumed=|from=-1|flags=1"",""0|tile=19|consumed=|from=-1|flags=1"",""0|tile=19|consumed=|from=-1|flags=1""]","[0.0,0.0,0.0]",1.0,mortal-action-q,topk_distribution,1.0,3,"[0.33333334,0.33333334,0.33333334]",False,"[0.0,0.0,0.0]",mortal_action_teacher_v1,0.0,1.0,teacher-ce,3,3,0.0,0.75
0|tile=2|consumed=|from=-1|flags=1,0,0,0,False,True,0.75,topk,3,-0.5314462780952454,0.2531096339225769,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,0.0,0.75,topk,3,0.01,2e66b0fa,2,0,1,0.0,3,0.005,0.0,-0.2531096339225769,rulebase,zero,0,0.0,1.0,tempered_current_logits,0,0.0,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,True,1.0,1,93,272,support-only-topk,0|tile=2|consumed=|from=-1|flags=1,0,1,0.0,True,False,False,True,True,keqingrl_topk_teacher_v1,1.0986123085021973,1000000000.0,0.0,0.0,True,0.0,"[0,0,0]","[""0|tile=2|consumed=|from=-1|flags=1"",""0|tile=2|consumed=|from=-1|flags=1"",""0|tile=2|consumed=|from=-1|flags=1""]","[0.0,0.0,0.0]",1.0,mortal-action-q,topk_distribution,1.0,3,"[0.33333334,0.33333334,0.33333334]",False,"[0.0,0.0,0.0]",mortal_action_teacher_v1,0.0,1.0,teacher-ce,3,3,0.0,0.75
0|tile=3|consumed=|from=-1|flags=1,3,0,0,False,True,0.75,topk,3,-0.3889125883579254,0.33388566970825195,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,503b0edd,0,0,12,0.0,3,0.005,-0.7407518625259399,-0.054647549986839294,rulebase,zero,0,3.0,0.6474446654319763,tempered_current_logits,0,0.27923810482025146,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,True,0.6474446654319763,1,93,0,support-only-topk,0|tile=18|consumed=|from=-1|flags=0,0,2,0.5124799421169752,True,False,True,True,True,keqingrl_topk_teacher_v1,0.5355955362319946,1000000000.0,0.0,1.886575698852539,False,0.0,"[3,0,1]","[""0|tile=3|consumed=|from=-1|flags=1"",""0|tile=18|consumed=|from=-1|flags=0"",""0|tile=10|consumed=|from=-1|flags=0""]","[0.0,-3.0,-3.00099993]",2.0,mortal-action-q,topk_distribution,1.0,3,"[0.12666208,0.83555692,0.03778102]",True,"[-1.58007407,0.30650163,-2.78978992]",mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,3,0.0,0.75
0|tile=10|consumed=|from=-1|flags=0,1,0,0,False,True,0.75,topk,3,-0.23999734222888947,0.41827821731567383,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.000999927520752,0.75,topk,3,0.01,503b0edd,0,0,11,0.0,3,0.005,-1.3409510850906372,-0.11812619119882584,rulebase,zero,0,3.0,0.6686112284660339,tempered_current_logits,0,0.3001520335674286,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,False,0.03325492516160011,3,93,16,support-only-topk,0|tile=27|consumed=|from=-1|flags=0,10,1,0.21765304213576908,True,False,True,True,True,keqingrl_topk_teacher_v1,0.859495997428894,1000000000.0,0.0,0.0444338321685791,True,0.0,"[10,0,1]","[""0|tile=27|consumed=|from=-1|flags=0"",""0|tile=18|consumed=|from=-1|flags=0"",""0|tile=10|consumed=|from=-1|flags=0""]","[0.0,-3.0,-3.00099993]",1.0,mortal-action-q,topk_distribution,1.0,3,"[0.48492914,0.46385357,0.05121732]",True,"[0.33376589,0.28933206,-1.91415918]",mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,3,0.0,0.75
0|tile=18|consumed=|from=-1|flags=0,0,0,0,False,True,0.75,topk,3,-0.12115071713924408,0.48563042283058167,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,503b0edd,0,0,11,0.0,3,0.005,-1.3407129049301147,-0.16119687259197235,rulebase,zero,0,3.0,0.6688105463981628,tempered_current_logits,0,0.3244335651397705,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,False,0.03329811617732048,2,93,32,support-only-topk,0|tile=10|consumed=|from=-1|flags=0,1,1,0.9901377282648939,True,False,True,True,True,keqingrl_topk_teacher_v1,0.010834813117980957,1000000000.0,0.0,7.301499366760254,True,0.0,"[1,0,2]","[""0|tile=10|consumed=|from=-1|flags=0"",""0|tile=18|consumed=|from=-1|flags=0"",""0|tile=19|consumed=|from=-1|flags=0""]","[0.0,-3.0,-3.00200009]",1.0,mortal-action-q,topk_distribution,1.0,3,"[0.9987005,0.00062587,0.00067365]",True,"[0.21429306,-7.16077995,-7.08720636]",mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,3,0.0,0.75
